graph_nr,metric_name,_metric_value,save_name
6.0,assortativity,-0.31364132132100625,sequential_gpt-3.5-turbo
6.0,efficiency,0.48518518518517423,sequential_gpt-3.5-turbo
6.0,degree_gini,0.3627824267782427,sequential_gpt-3.5-turbo
6.0,pagerank_avg,0.009999999999999998,sequential_gpt-3.5-turbo
6.0,pagerank_normalized_entropy,0.9646521276219122,sequential_gpt-3.5-turbo
7.0,density,0.09494949494949495,sequential_gpt-3.5-turbo
7.0,avg_clustering_coef,0.4484839393377962,sequential_gpt-3.5-turbo
7.0,prop_nodes_lcc,1.0,sequential_gpt-3.5-turbo
7.0,radius,0.6514417228548777,sequential_gpt-3.5-turbo
7.0,diameter,0.8685889638065035,sequential_gpt-3.5-turbo
7.0,avg_shortest_path,0.5250137736785977,sequential_gpt-3.5-turbo
7.0,modularity,0.42309416025350843,sequential_gpt-3.5-turbo
7.0,assortativity,-0.2674321215740519,sequential_gpt-3.5-turbo
7.0,efficiency,0.46781144781144973,sequential_gpt-3.5-turbo
7.0,degree_gini,0.37755319148936173,sequential_gpt-3.5-turbo
7.0,pagerank_avg,0.009999999999999998,sequential_gpt-3.5-turbo
7.0,pagerank_normalized_entropy,0.9612423156706854,sequential_gpt-3.5-turbo
8.0,density,0.08242424242424243,sequential_gpt-3.5-turbo
8.0,avg_clustering_coef,0.545055626633891,sequential_gpt-3.5-turbo
8.0,prop_nodes_lcc,1.0,sequential_gpt-3.5-turbo
8.0,radius,0.6514417228548777,sequential_gpt-3.5-turbo
8.0,diameter,0.8685889638065035,sequential_gpt-3.5-turbo
8.0,avg_shortest_path,0.5301463448283634,sequential_gpt-3.5-turbo
8.0,modularity,0.44282547577854664,sequential_gpt-3.5-turbo
8.0,assortativity,-0.40090815244821265,sequential_gpt-3.5-turbo
8.0,efficiency,0.4611784511784544,sequential_gpt-3.5-turbo
8.0,degree_gini,0.412720588235294,sequential_gpt-3.5-turbo
8.0,pagerank_avg,0.01,sequential_gpt-3.5-turbo
8.0,pagerank_normalized_entropy,0.9421039521746811,sequential_gpt-3.5-turbo
9.0,density,0.11151515151515151,sequential_gpt-3.5-turbo
9.0,avg_clustering_coef,0.3034216862426132,sequential_gpt-3.5-turbo
9.0,prop_nodes_lcc,1.0,sequential_gpt-3.5-turbo
9.0,radius,0.6514417228548777,sequential_gpt-3.5-turbo
9.0,diameter,0.8685889638065035,sequential_gpt-3.5-turbo
9.0,avg_shortest_path,0.46710784275816414,sequential_gpt-3.5-turbo
9.0,modularity,0.29350451585801307,sequential_gpt-3.5-turbo
9.0,assortativity,-0.2950257626538104,sequential_gpt-3.5-turbo
9.0,efficiency,0.5123569023568944,sequential_gpt-3.5-turbo
9.0,degree_gini,0.3679347826086956,sequential_gpt-3.5-turbo
9.0,pagerank_avg,0.01,sequential_gpt-3.5-turbo
9.0,pagerank_normalized_entropy,0.9629795056640532,sequential_gpt-3.5-turbo
10.0,density,0.09232323232323232,sequential_gpt-3.5-turbo
10.0,avg_clustering_coef,0.30232145952809963,sequential_gpt-3.5-turbo
10.0,prop_nodes_lcc,1.0,sequential_gpt-3.5-turbo
10.0,radius,0.6514417228548777,sequential_gpt-3.5-turbo
10.0,diameter,0.8685889638065035,sequential_gpt-3.5-turbo
10.0,avg_shortest_path,0.5139590050483331,sequential_gpt-3.5-turbo
10.0,modularity,0.342682991060527,sequential_gpt-3.5-turbo
10.0,assortativity,-0.29429979139749335,sequential_gpt-3.5-turbo
10.0,efficiency,0.47265993265993217,sequential_gpt-3.5-turbo
10.0,degree_gini,0.326258205689278,sequential_gpt-3.5-turbo
10.0,pagerank_avg,0.01,sequential_gpt-3.5-turbo
10.0,pagerank_normalized_entropy,0.9723107397045867,sequential_gpt-3.5-turbo
