graph_nr,metric_name,_metric_value,save_name
6.0,pagerank_normalized_entropy,0.9831214032622241,sequential_gpt-4o-mini
7.0,density,0.18686868686868688,sequential_gpt-4o-mini
7.0,avg_clustering_coef,0.6342845405850339,sequential_gpt-4o-mini
7.0,prop_nodes_lcc,1.0,sequential_gpt-4o-mini
7.0,radius,0.6514417228548777,sequential_gpt-4o-mini
7.0,diameter,1.0857362047581294,sequential_gpt-4o-mini
7.0,avg_shortest_path,0.538218080653636,sequential_gpt-4o-mini
7.0,modularity,0.4939079620160702,sequential_gpt-4o-mini
7.0,assortativity,-0.38717195426801737,sequential_gpt-4o-mini
7.0,efficiency,0.49900336700336295,sequential_gpt-4o-mini
7.0,degree_gini,0.24971891891891884,sequential_gpt-4o-mini
7.0,pagerank_avg,0.009999999999999998,sequential_gpt-4o-mini
7.0,pagerank_normalized_entropy,0.9841645001421373,sequential_gpt-4o-mini
8.0,density,0.18161616161616162,sequential_gpt-4o-mini
8.0,avg_clustering_coef,0.6298970053661754,sequential_gpt-4o-mini
8.0,prop_nodes_lcc,1.0,sequential_gpt-4o-mini
8.0,radius,0.6514417228548777,sequential_gpt-4o-mini
8.0,diameter,1.0857362047581294,sequential_gpt-4o-mini
8.0,avg_shortest_path,0.5445350912995014,sequential_gpt-4o-mini
8.0,modularity,0.489679547538298,sequential_gpt-4o-mini
8.0,assortativity,-0.37693801243683656,sequential_gpt-4o-mini
8.0,efficiency,0.49483501683501463,sequential_gpt-4o-mini
8.0,degree_gini,0.2628476084538376,sequential_gpt-4o-mini
8.0,pagerank_avg,0.009999999999999998,sequential_gpt-4o-mini
8.0,pagerank_normalized_entropy,0.9830306030225318,sequential_gpt-4o-mini
9.0,density,0.2008080808080808,sequential_gpt-4o-mini
9.0,avg_clustering_coef,0.6259582028541273,sequential_gpt-4o-mini
9.0,prop_nodes_lcc,1.0,sequential_gpt-4o-mini
9.0,radius,0.6514417228548777,sequential_gpt-4o-mini
9.0,diameter,1.0857362047581294,sequential_gpt-4o-mini
9.0,avg_shortest_path,0.6231467793369385,sequential_gpt-4o-mini
9.0,modularity,0.4974631491160241,sequential_gpt-4o-mini
9.0,assortativity,-0.38427571799595567,sequential_gpt-4o-mini
9.0,efficiency,0.4750505050504895,sequential_gpt-4o-mini
9.0,degree_gini,0.24207243460764594,sequential_gpt-4o-mini
9.0,pagerank_avg,0.01,sequential_gpt-4o-mini
9.0,pagerank_normalized_entropy,0.9853954823518201,sequential_gpt-4o-mini
10.0,density,0.16666666666666666,sequential_gpt-4o-mini
10.0,avg_clustering_coef,0.6177757922486894,sequential_gpt-4o-mini
10.0,prop_nodes_lcc,1.0,sequential_gpt-4o-mini
10.0,radius,0.6514417228548777,sequential_gpt-4o-mini
10.0,diameter,1.0857362047581294,sequential_gpt-4o-mini
10.0,avg_shortest_path,0.6041080111403717,sequential_gpt-4o-mini
10.0,modularity,0.48987254361799826,sequential_gpt-4o-mini
10.0,assortativity,-0.3395053461866255,sequential_gpt-4o-mini
10.0,efficiency,0.46573400673400467,sequential_gpt-4o-mini
10.0,degree_gini,0.2678303030303031,sequential_gpt-4o-mini
10.0,pagerank_avg,0.009999999999999998,sequential_gpt-4o-mini
10.0,pagerank_normalized_entropy,0.9816906098613697,sequential_gpt-4o-mini
