graph_nr,metric_name,_metric_value,save_name
7.0,prop_nodes_lcc,1.0,sequential_llama3.1-70b
7.0,radius,0.6514417228548777,sequential_llama3.1-70b
7.0,diameter,1.0857362047581294,sequential_llama3.1-70b
7.0,avg_shortest_path,0.5052292472807829,sequential_llama3.1-70b
7.0,modularity,0.4770491761512195,sequential_llama3.1-70b
7.0,assortativity,-0.21275747579363197,sequential_llama3.1-70b
7.0,efficiency,0.5397777777777746,sequential_llama3.1-70b
7.0,degree_gini,0.23095770151636064,sequential_llama3.1-70b
7.0,pagerank_avg,0.009999999999999998,sequential_llama3.1-70b
7.0,pagerank_normalized_entropy,0.9899086883825882,sequential_llama3.1-70b
8.0,density,0.2597979797979798,sequential_llama3.1-70b
8.0,avg_clustering_coef,0.7090197019747407,sequential_llama3.1-70b
8.0,prop_nodes_lcc,1.0,sequential_llama3.1-70b
8.0,radius,0.6514417228548777,sequential_llama3.1-70b
8.0,diameter,1.0857362047581294,sequential_llama3.1-70b
8.0,avg_shortest_path,0.5036938627488017,sequential_llama3.1-70b
8.0,modularity,0.4897553870005733,sequential_llama3.1-70b
8.0,assortativity,-0.34878471443656445,sequential_llama3.1-70b
8.0,efficiency,0.5435218855218764,sequential_llama3.1-70b
8.0,degree_gini,0.22268273716951792,sequential_llama3.1-70b
8.0,pagerank_avg,0.009999999999999998,sequential_llama3.1-70b
8.0,pagerank_normalized_entropy,0.9873480756966277,sequential_llama3.1-70b
9.0,density,0.23676767676767677,sequential_llama3.1-70b
9.0,avg_clustering_coef,0.6529823275119793,sequential_llama3.1-70b
9.0,prop_nodes_lcc,1.0,sequential_llama3.1-70b
9.0,radius,0.6514417228548777,sequential_llama3.1-70b
9.0,diameter,1.3028834457097553,sequential_llama3.1-70b
9.0,avg_shortest_path,0.5716017271918556,sequential_llama3.1-70b
9.0,modularity,0.4969830749338956,sequential_llama3.1-70b
9.0,assortativity,-0.270040629346745,sequential_llama3.1-70b
9.0,efficiency,0.506696969696967,sequential_llama3.1-70b
9.0,degree_gini,0.21962457337883956,sequential_llama3.1-70b
9.0,pagerank_avg,0.009999999999999997,sequential_llama3.1-70b
9.0,pagerank_normalized_entropy,0.9874348186633457,sequential_llama3.1-70b
10.0,density,0.24343434343434345,sequential_llama3.1-70b
10.0,avg_clustering_coef,0.7107268762535135,sequential_llama3.1-70b
10.0,prop_nodes_lcc,1.0,sequential_llama3.1-70b
10.0,radius,0.6514417228548777,sequential_llama3.1-70b
10.0,diameter,1.0857362047581294,sequential_llama3.1-70b
10.0,avg_shortest_path,0.5340944764820293,sequential_llama3.1-70b
10.0,modularity,0.49319088858662896,sequential_llama3.1-70b
10.0,assortativity,-0.30484062617803004,sequential_llama3.1-70b
10.0,efficiency,0.5231447811447804,sequential_llama3.1-70b
10.0,degree_gini,0.22953526970954363,sequential_llama3.1-70b
10.0,pagerank_avg,0.01,sequential_llama3.1-70b
10.0,pagerank_normalized_entropy,0.9869766202829581,sequential_llama3.1-70b
