node,graph_nr,metric_name,_metric_value,save_name
6,1.0,degree_centrality,0.17171717171717174,sequential_llama3.1-70b
43,1.0,degree_centrality,0.33333333333333337,sequential_llama3.1-70b
45,1.0,degree_centrality,0.31313131313131315,sequential_llama3.1-70b
55,1.0,degree_centrality,0.37373737373737376,sequential_llama3.1-70b
91,1.0,degree_centrality,0.43434343434343436,sequential_llama3.1-70b
3,1.0,degree_centrality,0.22222222222222224,sequential_llama3.1-70b
74,1.0,degree_centrality,0.2828282828282829,sequential_llama3.1-70b
76,1.0,degree_centrality,0.393939393939394,sequential_llama3.1-70b
14,1.0,degree_centrality,0.18181818181818182,sequential_llama3.1-70b
71,1.0,degree_centrality,0.4040404040404041,sequential_llama3.1-70b
17,1.0,degree_centrality,0.29292929292929293,sequential_llama3.1-70b
47,1.0,degree_centrality,0.30303030303030304,sequential_llama3.1-70b
63,1.0,degree_centrality,0.25252525252525254,sequential_llama3.1-70b
56,1.0,degree_centrality,0.16161616161616163,sequential_llama3.1-70b
54,1.0,degree_centrality,0.393939393939394,sequential_llama3.1-70b
19,1.0,degree_centrality,0.33333333333333337,sequential_llama3.1-70b
62,1.0,degree_centrality,0.29292929292929293,sequential_llama3.1-70b
41,1.0,degree_centrality,0.29292929292929293,sequential_llama3.1-70b
1,1.0,degree_centrality,0.3535353535353536,sequential_llama3.1-70b
48,1.0,degree_centrality,0.393939393939394,sequential_llama3.1-70b
59,1.0,degree_centrality,0.36363636363636365,sequential_llama3.1-70b
2,1.0,degree_centrality,0.21212121212121213,sequential_llama3.1-70b
77,1.0,degree_centrality,0.3535353535353536,sequential_llama3.1-70b
65,1.0,degree_centrality,0.31313131313131315,sequential_llama3.1-70b
21,1.0,degree_centrality,0.31313131313131315,sequential_llama3.1-70b
12,1.0,degree_centrality,0.33333333333333337,sequential_llama3.1-70b
16,1.0,degree_centrality,0.4141414141414142,sequential_llama3.1-70b
36,1.0,degree_centrality,0.25252525252525254,sequential_llama3.1-70b
64,1.0,degree_centrality,0.4141414141414142,sequential_llama3.1-70b
57,1.0,degree_centrality,0.23232323232323235,sequential_llama3.1-70b
24,1.0,degree_centrality,0.23232323232323235,sequential_llama3.1-70b
38,1.0,degree_centrality,0.26262626262626265,sequential_llama3.1-70b
88,1.0,degree_centrality,0.18181818181818182,sequential_llama3.1-70b
73,1.0,degree_centrality,0.17171717171717174,sequential_llama3.1-70b
95,1.0,degree_centrality,0.13131313131313133,sequential_llama3.1-70b
4,1.0,degree_centrality,0.23232323232323235,sequential_llama3.1-70b
27,1.0,degree_centrality,0.13131313131313133,sequential_llama3.1-70b
49,1.0,degree_centrality,0.14141414141414144,sequential_llama3.1-70b
8,1.0,degree_centrality,0.21212121212121213,sequential_llama3.1-70b
20,1.0,degree_centrality,0.16161616161616163,sequential_llama3.1-70b
13,1.0,degree_centrality,0.20202020202020204,sequential_llama3.1-70b
93,1.0,degree_centrality,0.10101010101010102,sequential_llama3.1-70b
30,1.0,degree_centrality,0.11111111111111112,sequential_llama3.1-70b
99,1.0,degree_centrality,0.23232323232323235,sequential_llama3.1-70b
35,1.0,degree_centrality,0.18181818181818182,sequential_llama3.1-70b
89,1.0,degree_centrality,0.15151515151515152,sequential_llama3.1-70b
50,1.0,degree_centrality,0.25252525252525254,sequential_llama3.1-70b
18,1.0,degree_centrality,0.12121212121212122,sequential_llama3.1-70b
25,1.0,degree_centrality,0.20202020202020204,sequential_llama3.1-70b
87,1.0,degree_centrality,0.030303030303030304,sequential_llama3.1-70b
