graph_nr,metric_name,_metric_value,save_name
8.0,degree_gini,0.35129675810473815,sequential_gpt-4o
8.0,pagerank_avg,0.009999999999999998,sequential_gpt-4o
8.0,pagerank_normalized_entropy,0.9894713376364865,sequential_gpt-4o
9.0,density,0.22484848484848485,sequential_gpt-4o
9.0,avg_clustering_coef,0.7221585128858281,sequential_gpt-4o
9.0,prop_nodes_lcc,0.51,sequential_gpt-4o
9.0,radius,0.5086695562880845,sequential_gpt-4o
9.0,diameter,1.017339112576169,sequential_gpt-4o
9.0,avg_shortest_path,0.4201012100167475,sequential_gpt-4o
9.0,modularity,0.5085027959207892,sequential_gpt-4o
9.0,assortativity,-0.16101245297837902,sequential_gpt-4o
9.0,efficiency,0.3536195286195324,sequential_gpt-4o
9.0,degree_gini,0.2615004492362982,sequential_gpt-4o
9.0,pagerank_avg,0.009999999999999998,sequential_gpt-4o
9.0,pagerank_normalized_entropy,0.9869285330255781,sequential_gpt-4o
10.0,density,0.21474747474747474,sequential_gpt-4o
10.0,avg_clustering_coef,0.6957889076959244,sequential_gpt-4o
10.0,prop_nodes_lcc,1.0,sequential_gpt-4o
10.0,radius,0.6514417228548777,sequential_gpt-4o
10.0,diameter,1.3028834457097553,sequential_gpt-4o
10.0,avg_shortest_path,0.6017830002776573,sequential_gpt-4o
10.0,modularity,0.5011186147584579,sequential_gpt-4o
10.0,assortativity,-0.20645849183142162,sequential_gpt-4o
10.0,efficiency,0.4868585858585759,sequential_gpt-4o
10.0,degree_gini,0.2574506114769519,sequential_gpt-4o
10.0,pagerank_avg,0.009999999999999998,sequential_gpt-4o
10.0,pagerank_normalized_entropy,0.9866726496077451,sequential_gpt-4o
