node,graph_nr,metric_name,_metric_value,save_name
0,0.0,degree_centrality,0.10101010101010102,er
26,0.0,degree_centrality,0.17171717171717174,er
36,0.0,degree_centrality,0.22222222222222224,er
41,0.0,degree_centrality,0.29292929292929293,er
47,0.0,degree_centrality,0.22222222222222224,er
53,0.0,degree_centrality,0.25252525252525254,er
57,0.0,degree_centrality,0.20202020202020204,er
71,0.0,degree_centrality,0.20202020202020204,er
72,0.0,degree_centrality,0.16161616161616163,er
76,0.0,degree_centrality,0.16161616161616163,er
98,0.0,degree_centrality,0.25252525252525254,er
1,0.0,degree_centrality,0.21212121212121213,er
7,0.0,degree_centrality,0.23232323232323235,er
12,0.0,degree_centrality,0.24242424242424243,er
13,0.0,degree_centrality,0.20202020202020204,er
15,0.0,degree_centrality,0.20202020202020204,er
20,0.0,degree_centrality,0.19191919191919193,er
27,0.0,degree_centrality,0.23232323232323235,er
28,0.0,degree_centrality,0.18181818181818182,er
30,0.0,degree_centrality,0.21212121212121213,er
31,0.0,degree_centrality,0.17171717171717174,er
35,0.0,degree_centrality,0.19191919191919193,er
37,0.0,degree_centrality,0.18181818181818182,er
42,0.0,degree_centrality,0.15151515151515152,er
44,0.0,degree_centrality,0.20202020202020204,er
45,0.0,degree_centrality,0.13131313131313133,er
52,0.0,degree_centrality,0.21212121212121213,er
55,0.0,degree_centrality,0.19191919191919193,er
62,0.0,degree_centrality,0.20202020202020204,er
75,0.0,degree_centrality,0.24242424242424243,er
89,0.0,degree_centrality,0.23232323232323235,er
90,0.0,degree_centrality,0.24242424242424243,er
2,0.0,degree_centrality,0.21212121212121213,er
5,0.0,degree_centrality,0.27272727272727276,er
8,0.0,degree_centrality,0.17171717171717174,er
23,0.0,degree_centrality,0.22222222222222224,er
34,0.0,degree_centrality,0.22222222222222224,er
40,0.0,degree_centrality,0.17171717171717174,er
43,0.0,degree_centrality,0.17171717171717174,er
48,0.0,degree_centrality,0.19191919191919193,er
54,0.0,degree_centrality,0.18181818181818182,er
61,0.0,degree_centrality,0.24242424242424243,er
73,0.0,degree_centrality,0.25252525252525254,er
79,0.0,degree_centrality,0.21212121212121213,er
80,0.0,degree_centrality,0.18181818181818182,er
88,0.0,degree_centrality,0.22222222222222224,er
91,0.0,degree_centrality,0.15151515151515152,er
95,0.0,degree_centrality,0.17171717171717174,er
3,0.0,degree_centrality,0.19191919191919193,er
16,0.0,degree_centrality,0.14141414141414144,er
17,0.0,degree_centrality,0.18181818181818182,er
19,0.0,degree_centrality,0.19191919191919193,er
46,0.0,degree_centrality,0.22222222222222224,er
50,0.0,degree_centrality,0.14141414141414144,er
70,0.0,degree_centrality,0.19191919191919193,er
78,0.0,degree_centrality,0.17171717171717174,er
81,0.0,degree_centrality,0.18181818181818182,er
83,0.0,degree_centrality,0.16161616161616163,er
84,0.0,degree_centrality,0.21212121212121213,er
87,0.0,degree_centrality,0.17171717171717174,er
4,0.0,degree_centrality,0.19191919191919193,er
18,0.0,degree_centrality,0.16161616161616163,er
21,0.0,degree_centrality,0.20202020202020204,er
