node,graph_nr,metric_name,_metric_value,save_name
0,0.0,degree_centrality,0.494949494949495,ba
1,0.0,degree_centrality,0.25252525252525254,ba
2,0.0,degree_centrality,0.18181818181818182,ba
3,0.0,degree_centrality,0.23232323232323235,ba
4,0.0,degree_centrality,0.18181818181818182,ba
5,0.0,degree_centrality,0.31313131313131315,ba
6,0.0,degree_centrality,0.11111111111111112,ba
7,0.0,degree_centrality,0.15151515151515152,ba
8,0.0,degree_centrality,0.5252525252525253,ba
9,0.0,degree_centrality,0.37373737373737376,ba
10,0.0,degree_centrality,0.30303030303030304,ba
11,0.0,degree_centrality,0.22222222222222224,ba
12,0.0,degree_centrality,0.22222222222222224,ba
13,0.0,degree_centrality,0.16161616161616163,ba
14,0.0,degree_centrality,0.22222222222222224,ba
15,0.0,degree_centrality,0.19191919191919193,ba
16,0.0,degree_centrality,0.27272727272727276,ba
17,0.0,degree_centrality,0.20202020202020204,ba
18,0.0,degree_centrality,0.23232323232323235,ba
20,0.0,degree_centrality,0.10101010101010102,ba
21,0.0,degree_centrality,0.19191919191919193,ba
22,0.0,degree_centrality,0.14141414141414144,ba
23,0.0,degree_centrality,0.09090909090909091,ba
25,0.0,degree_centrality,0.16161616161616163,ba
27,0.0,degree_centrality,0.17171717171717174,ba
30,0.0,degree_centrality,0.11111111111111112,ba
31,0.0,degree_centrality,0.20202020202020204,ba
32,0.0,degree_centrality,0.16161616161616163,ba
35,0.0,degree_centrality,0.11111111111111112,ba
38,0.0,degree_centrality,0.10101010101010102,ba
40,0.0,degree_centrality,0.13131313131313133,ba
41,0.0,degree_centrality,0.15151515151515152,ba
42,0.0,degree_centrality,0.10101010101010102,ba
43,0.0,degree_centrality,0.09090909090909091,ba
44,0.0,degree_centrality,0.13131313131313133,ba
47,0.0,degree_centrality,0.08080808080808081,ba
48,0.0,degree_centrality,0.09090909090909091,ba
49,0.0,degree_centrality,0.18181818181818182,ba
50,0.0,degree_centrality,0.10101010101010102,ba
53,0.0,degree_centrality,0.15151515151515152,ba
54,0.0,degree_centrality,0.09090909090909091,ba
59,0.0,degree_centrality,0.10101010101010102,ba
60,0.0,degree_centrality,0.09090909090909091,ba
63,0.0,degree_centrality,0.10101010101010102,ba
65,0.0,degree_centrality,0.10101010101010102,ba
77,0.0,degree_centrality,0.07070707070707072,ba
79,0.0,degree_centrality,0.08080808080808081,ba
87,0.0,degree_centrality,0.08080808080808081,ba
94,0.0,degree_centrality,0.07070707070707072,ba
97,0.0,degree_centrality,0.07070707070707072,ba
19,0.0,degree_centrality,0.15151515151515152,ba
24,0.0,degree_centrality,0.17171717171717174,ba
28,0.0,degree_centrality,0.17171717171717174,ba
29,0.0,degree_centrality,0.13131313131313133,ba
34,0.0,degree_centrality,0.13131313131313133,ba
45,0.0,degree_centrality,0.09090909090909091,ba
46,0.0,degree_centrality,0.09090909090909091,ba
52,0.0,degree_centrality,0.09090909090909091,ba
64,0.0,degree_centrality,0.08080808080808081,ba
70,0.0,degree_centrality,0.08080808080808081,ba
71,0.0,degree_centrality,0.08080808080808081,ba
78,0.0,degree_centrality,0.09090909090909091,ba
91,0.0,degree_centrality,0.08080808080808081,ba
98,0.0,degree_centrality,0.07070707070707072,ba
37,0.0,degree_centrality,0.13131313131313133,ba
56,0.0,degree_centrality,0.12121212121212122,ba
57,0.0,degree_centrality,0.09090909090909091,ba
61,0.0,degree_centrality,0.09090909090909091,ba
73,0.0,degree_centrality,0.08080808080808081,ba
96,0.0,degree_centrality,0.07070707070707072,ba
66,0.0,degree_centrality,0.07070707070707072,ba
68,0.0,degree_centrality,0.10101010101010102,ba
76,0.0,degree_centrality,0.08080808080808081,ba
81,0.0,degree_centrality,0.07070707070707072,ba
82,0.0,degree_centrality,0.08080808080808081,ba
85,0.0,degree_centrality,0.07070707070707072,ba
26,0.0,degree_centrality,0.11111111111111112,ba
36,0.0,degree_centrality,0.11111111111111112,ba
58,0.0,degree_centrality,0.12121212121212122,ba
39,0.0,degree_centrality,0.12121212121212122,ba
55,0.0,degree_centrality,0.09090909090909091,ba
69,0.0,degree_centrality,0.09090909090909091,ba
74,0.0,degree_centrality,0.07070707070707072,ba
90,0.0,degree_centrality,0.07070707070707072,ba
99,0.0,degree_centrality,0.07070707070707072,ba
33,0.0,degree_centrality,0.14141414141414144,ba
93,0.0,degree_centrality,0.08080808080808081,ba
51,0.0,degree_centrality,0.09090909090909091,ba
83,0.0,degree_centrality,0.08080808080808081,ba
92,0.0,degree_centrality,0.07070707070707072,ba
72,0.0,degree_centrality,0.08080808080808081,ba
80,0.0,degree_centrality,0.07070707070707072,ba
84,0.0,degree_centrality,0.07070707070707072,ba
88,0.0,degree_centrality,0.07070707070707072,ba
89,0.0,degree_centrality,0.08080808080808081,ba
86,0.0,degree_centrality,0.07070707070707072,ba
62,0.0,degree_centrality,0.08080808080808081,ba
95,0.0,degree_centrality,0.07070707070707072,ba
67,0.0,degree_centrality,0.10101010101010102,ba
75,0.0,degree_centrality,0.09090909090909091,ba
0,0.0,betweenness_centrality,0.10081185527589295,ba
1,0.0,betweenness_centrality,0.02811266507846647,ba
2,0.0,betweenness_centrality,0.015182546904127684,ba
3,0.0,betweenness_centrality,0.023397233074381657,ba
4,0.0,betweenness_centrality,0.013438334811966922,ba
5,0.0,betweenness_centrality,0.048797383115974285,ba
6,0.0,betweenness_centrality,0.002924008481940166,ba
7,0.0,betweenness_centrality,0.013702138473492689,ba
8,0.0,betweenness_centrality,0.13469987977146877,ba
9,0.0,betweenness_centrality,0.058842224996889465,ba
10,0.0,betweenness_centrality,0.038955974913316475,ba
11,0.0,betweenness_centrality,0.02155672628648036,ba
12,0.0,betweenness_centrality,0.021917610139189372,ba
13,0.0,betweenness_centrality,0.007857566348507464,ba
14,0.0,betweenness_centrality,0.01875029263282194,ba
15,0.0,betweenness_centrality,0.01679531378862711,ba
16,0.0,betweenness_centrality,0.03467233124387841,ba
17,0.0,betweenness_centrality,0.02049230862139558,ba
18,0.0,betweenness_centrality,0.029229877381674214,ba
20,0.0,betweenness_centrality,0.002196333400518072,ba
21,0.0,betweenness_centrality,0.014531800180466526,ba
22,0.0,betweenness_centrality,0.007961614274363019,ba
23,0.0,betweenness_centrality,0.0011742832689807814,ba
